price,description,lien_produit,name,image_url,regular_price,discount,stock_availability,brand,category,offre,garantie 
13.0,"Convertisseur PS2 To HDMI G300 - PS2 vers HDMI - Les résolutions prises en charge sont: 480i, 480p et 576i - Se branche directement sur la prise de sortie PS2 AV - Prise audio stéréo séparée de 3,5 mm - Dimensions : 135x 78x 22mm",https://www.tunisianet.com.tn/adaptateurs-convertisseurs/69192-convertisseur-ps2-to-hdmi-g300-noir-.html,Convertisseur PS2 To HDMI G300 / NOIR,https://www.tunisianet.com.tn/331764-home/convertisseur-ps2-to-hdmi-g300-noir-.jpg,-1.0,0,En stock,Noname,"['Accueil', 'Réseau & Connectiques', 'Câbles et Connectiques', 'Adaptateurs / Convertisseurs']",no offer,0
139.0,Récepteur Alphasat Lifetime Full HD 1080P / Wi-Fi- Résolution: Full HD 1080 - MultiScreen H265 Connectivité Sans Fil : Wifi/ 3G - Youtube - VOD - 1x HDMI – 2x USB 2.0 - Garantie 1an + 12 mois server forever + 12 mois apollo + 12 mois alpha + 12 mois diwan sport + ,https://www.tunisianet.com.tn/recepteur/74354-recepteur-samsat-hd-1600-full-hd-1080p-wi-fi-noir-6-abonnements.html,Récepteur SAMSAT HD 1600 Full HD 1080P / Wi-Fi / Noir + 6 ABONNEMENTS,https://www.tunisianet.com.tn/363851-home/recepteur-samsat-hd-1600-full-hd-1080p-wi-fi-noir-6-abonnements.jpg,-1.0,0,En stock,SamSat,"['Accueil', 'TV-Son-Photos', 'Récepteur / Abonnement', 'Récepteur']",12 mois éducation (alpha) + 12 mois nova + 12 mois goline,2
105.0,"Support PivotantSBOX PLB-3644 pour Téléviseur - Taille de l'écran: 32""-55"" - Poids maximum du moniteur: 35 kg - Inclinaison verticale: -10 ° C 15 ° - Inclinaison horizontale: 180 ° + 360 ° + 180 ° - Montage: VESA 400 x 400 - Distance du mur: 63-427 mm - Couleur Noir - Garantie 1 an",https://www.tunisianet.com.tn/accessoires-pour-televiseurs/35744-support-pivotant-sbox-plb-3644-pour-televiseur-32-55.html,"Support Pivotant SBOX PLB-3644 pour Téléviseur 32""-55""",https://www.tunisianet.com.tn/129742-home/support-pivotant-sbox-plb-3644-pour-televiseur-32-55.jpg,-1.0,0,En stock,SBOX,"['Accueil', 'TV-Son-Photos', 'Téléviseurs', 'Accessoires pour téléviseurs']",no offer,12
395.0,"Plaque encastrable au gaz ""POP EVO"" - Puissance gaz max: 7000 W - 4 brûleurs dont 1 rapide 2,5 kW - Allumage intégré aux manettes - Sécurité gaz par thermocouple - 1 niveau de sécurité - Grilles émaillées - Finition inox - Couleur: Gris - Garantie 1 an",https://www.tunisianet.com.tn/plaque-de-cuisson/43015-plaque-de-cuisson-candy-chw6lbx-4-feu-inox.html,Plaque de cuisson Candy CHW6LBX / 4 Feu / Inox,https://www.tunisianet.com.tn/169041-home/plaque-de-cuisson-candy-chw6lbx-4-feu-inox.jpg,-1.0,0,En stock,Candy,"['Accueil', 'Electroménager', 'Gros Electro Cuisine', 'Encastrable / Cuisinière']",no offer,12
3.8,2x Piles Varta Superlife C-Tension 1.5V - Référence IEC: R14 - Diamètre: 26.2 mm - Hauteur: 50 mm - Poids: 47.1 g - Composition: Saline (Zn/Ca) - Énergie fiable pour les appareils à faible consommation d'énergie comme les horloges murales et les télécommandes,https://www.tunisianet.com.tn/piles/37641-2x-piles-varta-superlife-c-r14-15v.html,2x Piles Varta Superlife C / R14 / 1.5V,https://www.tunisianet.com.tn/140007-home/2x-piles-varta-superlife-c-r14-15v.jpg,-1.0,0,En stock,VARTA,"['Accueil', 'TV-Son-Photos', 'Piles et Chargeurs', 'Piles']",no offer,0
35.0,Haut-Parleur en bois -Haut-parleur 2.1 Stéréo - Puissance de sortie: 2x 3W RMS - Amplificateur audio: IC8403 - Réponse en fréquence: 90Hz-20 kHz - Rapport signal sur bruit: > 60db - Sensibilité d'entrée: 600 +/- 100mV - Distorsion : <3% - Contrôle du volume en ligne - Interface: stéréo 3.5 mm - Longueur du cordon: 1 m - Alimentation: USB DC 5V - Dimensions: 98 x 78 x 140 mm - Couleur: Marron,https://www.tunisianet.com.tn/haut-parleur/35740-haut-parleur-20-en-bois-sbox-sp-649.html,Haut-Parleur 2.0 en Bois SBOX SP-649,https://www.tunisianet.com.tn/129709-home/haut-parleur-20-en-bois-sbox-sp-649.jpg,-1.0,0,En stock,SBOX,"['Accueil', 'Informatique', 'Accessoires et Périphériques', 'Haut-Parleur']",no offer,0
899.0,Machine à laver CL hublot - Capacité6 Kg - Vitesse d'essorage 1000 tr/min -Classe énergétique:A++ - Dimensions84 x 59 x 49 cm - Couleur Silver - Garantie2 ans,https://www.tunisianet.com.tn/lave-linge-tunisie/50944-machine-a-laver-cl-hublot-6-kg-silver.html,Machine à laver CL hublot 6 Kg / Silver + Livraison + Installation et Mise en Marche Gratuites,https://www.tunisianet.com.tn/334576-home/machine-a-laver-cl-hublot-6-kg-silver.jpg,-1.0,0,En stock,ConfortLine,"['Accueil', 'Electroménager', 'Gros Electro Lavage', 'Machine à laver / Sèche Linge']",no offer,24
155.0,Mini Hachoir Moulinex AT7151EG - Puissance 500W - Capacité du bol: 300G / 500 Ml - 2x Vitesses - Lames enacier inoxydable - Bol en Plastique - Compatiblelave-vaisselle - Couleur Blanc Garantie 1 an,https://www.tunisianet.com.tn/hachoir-tunisie-a-viande/46526-mini-hachoir-moulinex-at7151eg-500w.html,Mini Hachoir Moulinex AT7151EG 500W,https://www.tunisianet.com.tn/187285-home/mini-hachoir-moulinex-at7151eg-500w.jpg,-1.0,0,En stock,Moulinex,"['Accueil', 'Electroménager', 'Petit Electro Cuisine', 'Hachoirs']",no offer,12
1539.0,"6 * Paiement Sans intérêt - Lave vaisselle Beko DVN05321S - Capacité 13 Couverts - 5x Programmes - Classe énergétique: A++ -Niveau sonore 49.0 dBA -Consommation d’eau 12,9L - Fonction WaterSafe - Couleur Noir - Dimensions 60 x 59 x 85 cm - Garantie2 ans+ ",https://www.tunisianet.com.tn/lave-vaisselle-tunisie/46076-lave-vaisselle-beko-dvn05321s-13-couverts-noir.html,Lave vaisselle Beko DVN05321S / 13 Couverts / Noir + Livraison + Installation et Mise en Marche Gratuites,https://www.tunisianet.com.tn/341937-home/lave-vaisselle-beko-dvn05321s-13-couverts-noir.jpg,-1.0,0,Sur commande,Beko,"['Accueil', 'Electroménager', 'Gros Electro Lavage', 'Lave vaisselle']",Livraison + Installation et Mise en Marche Gratuites,24
165.0,"Puissance: 1000 W - 1 fente longue - Thermostat 7 positions réglables -4 fonctions : Décongelation, Réchauffage, Stop, Baguette - Support viennoiseries intégré -Centrage automatique du pain pour griller uniformément -Ramasse-miettes amovible - Couleur: Inox - Garantie: 1 an",https://www.tunisianet.com.tn/grille-pain-toast-tunisie/43942-grille-pain-tefal-tl430811-element-1-fente-1000-w-inox.html,Grille pain TEFAL TL430811 Element / 1 Fente / 1000 W / Inox,https://www.tunisianet.com.tn/173870-home/grille-pain-tefal-tl430811-element-1-fente-1000-w-inox.jpg,-1.0,0,En stock,Tefal,"['Accueil', 'Electroménager', 'Petit Electro Cuisine', 'Grille-pain']",no offer,12
115.0,"Trépied Nedis pour Appareil photo / vidéo - Type de tête Pan & Tilt - Hauteur maximale 127 cm - 3 Segment - Taille de filetge de vis: 1/4 "" Charge max: 2 Kg -Diamètre des pieds16.8mm -Angle de rotation90° -Angle d’inclinaison90° -Couleur: Bronze - Garantie 1 ans",https://www.tunisianet.com.tn/accessoires-pour-appareils-photos/41344-trepied-pour-appareils-photos-nedis-pan-tilt-127-cm-bronze.html,Trépied pour appareils photos Nedis Pan & Tilt 127 cm / Bronze,https://www.tunisianet.com.tn/159980-home/trepied-pour-appareils-photos-nedis-pan-tilt-127-cm-bronze.jpg,-1.0,0,En stock,Nedis,"['Accueil', 'TV-Son-Photos', 'Appareils Photos', 'Accessoires pour Appareils Photos']",no offer,12
13.3,"AdaptateurHDMI Femelle vers DisplayPort Mâle - Longueur : 10 cm - Connecteurs : 1 x DisplayPort mâle / 1 x HDMI femelle - Compatible HDCP -Permet de relier un appareil équipé d'embase DisplayPort (ordinateur, lecteur DVD, console, etc.) à un appareil équipé d'embase HDMI (TV, moniteur...)",https://www.tunisianet.com.tn/adaptateurs-convertisseurs/19291-adaptateur-hdmi-femelle-vers-displayport-male.html,Adaptateur HDMI Femelle vers DisplayPort Mâle,https://www.tunisianet.com.tn/55269-home/adaptateur-hdmi-femelle-vers-displayport-male.jpg,-1.0,0,En stock,Noname,"['Accueil', 'Réseau & Connectiques', 'Câbles et Connectiques', 'Adaptateurs / Convertisseurs']",no offer,0
139.0,"Récepteur JOYSAT SJ-3010HD Full HD 1080p / Wi-Fi- Résolution: Full HD 1080P - Connectivité: 2x USB, 1x RJ45 LAN , 1x HDMI - Multi steam - Blind scan - Avec télécommande - 8000 chaînes - Sans clé Wifi - Garantie 1 an+ 12 MOIS ALPHA + 12 MOIS DIWAN + ",https://www.tunisianet.com.tn/recepteur/74363-recepteur-joysat-sj-3010hd-full-hd-1080p-wi-fi-noir-6-abonnements-12-mois.html,Récepteur JOYSAT SJ-3010HD Full HD 1080p / Wi-Fi / Noir + 6 ABONNEMENTS 12 MOIS,https://www.tunisianet.com.tn/363896-home/recepteur-joysat-sj-3010hd-full-hd-1080p-wi-fi-noir-6-abonnements-12-mois.jpg,-1.0,0,En stock,Noname,"['Accueil', 'TV-Son-Photos', 'Récepteur / Abonnement', 'Récepteur']",12 MOIS ALPHA EDUCATION + 12 MOIS FOREVER + 12 MOIS NOVA + 12 MOIS APPOLO,12
3.9,"Pile Kodak Max Super Alkaline N-LR1 - 1.5V -Batteries idéales à utiliser pour Radio, Jouets et Détecteurs de fumée - Sans mercure et sans cadmium",https://www.tunisianet.com.tn/piles-et-chargeurs-tunisie/55974-pile-kodak-max-super-alkaline-9v.html,Pile Kodak Max Super Alkaline N-LR1,https://www.tunisianet.com.tn/246384-home/pile-kodak-max-super-alkaline-9v.jpg,-1.0,0,En stock,Kodak,"['Accueil', 'TV-Son-Photos', 'Piles et Chargeurs', 'Piles']",no offer,0
37.0,Haut Parleur Rampage 2.0 RMS-G7 - Intrface USB - Rétroéclairage LED 7 Couleurs - Puissance6W - 1x Port Jack 3.5mm - 1x USB - Fréquence90-20Khz - Dimensions86 x 86 x 130 mm - Garantie 1 an,https://www.tunisianet.com.tn/haut-parleur/38421-haut-parleur-usb-rampage-20-rms-g7-6w-rouge.html,Haut Parleur USB Rampage 2.0 RMS-G7 / 6W / Rouge,https://www.tunisianet.com.tn/144824-home/haut-parleur-usb-rampage-20-rms-g7-6w-rouge.jpg,-1.0,0,En stock,Rampage,"['Accueil', 'Informatique', 'Accessoires et Périphériques', 'Haut-Parleur']",no offer,12
919.0,6 * Paiement Sans intérêt - Machine à laver Automatique Frontale OrientOW-F7V03S -Classe énergétique:A+++ - Vitesse d’essorage 1200 tours/min - Alimentation 220-240V/ 50Hz - Capacité de lavage 7 Kg - Thermostat variable froid 20°C-40°C-60°C-90°C - Sécurité enfant - Équilibrage automatique - Indicateur de verrouillage de porte – Anti-mousse -Avec afficheur - Dimension 650 x 555 x 885 mm-Couleur Silver - Garantie2 ans+ ,https://www.tunisianet.com.tn/lave-linge-tunisie/58193-machine-a-laver-automatique-frontale-orient-ow-f7v03s-7kg-silver.html,Machine à laver Automatique Frontale Orient OW-F7V03S / 7KG / Silver + Livraison + Installation et Mise en Marche Gratuites,https://www.tunisianet.com.tn/341817-home/machine-a-laver-automatique-frontale-orient-ow-f7v03s-7kg-silver.jpg,-1.0,0,Sur commande,Orient,"['Accueil', 'Electroménager', 'Gros Electro Lavage', 'Machine à laver / Sèche Linge']",Livraison + Installation et Mise en Marche Gratuites,24
155.0,Puissance: 300 W - 2 vitesses - Capacité du Bol : 500ml - Lames en inox - Parfait pour préparer vos propres aliments pour bébé à partir de fruits et légumes - Anneau antidérapant - Facile à nettoyer - CouleurBlanc - Garantie1 an,https://www.tunisianet.com.tn/hachoir-tunisie-a-viande/61765-mini-hachoir-black-decker-sc310-b5-300w-blanc.html,Mini Hachoir BLACK & DECKER SC310-B5 / 300W / Blanc,https://www.tunisianet.com.tn/287368-home/mini-hachoir-black-decker-sc310-b5-300w-blanc.jpg,-1.0,0,En stock,BLACK DECKER,"['Accueil', 'Electroménager', 'Petit Electro Cuisine', 'Hachoirs']",no offer,12
1549.0,Paiement 6 * sans intérêt - Lave-Vaisselle Focus F502X - Semi-encastrable - Couleur Silver - 12 couverts -8 programmes +6 températures - Classe énergétique A++ - Ecran LED - Verrouillage enfant - Demi-charge -Départ différé1 –24 h - Puissance acoustique: 54 dB(A) - Pieds réglages - Faible Consommation: 9 Litres - Visualisation du déroulement du programme - Dimension: 82 x 60 x 57 cm - Garantie 2 ans+ ,https://www.tunisianet.com.tn/lave-vaisselle-tunisie/32444-lave-vaisselle-focus-f502x-12-couverts-silver.html,Lave-Vaisselle Focus F502X 12 Couverts / Silver + Livraison Gratuite,https://www.tunisianet.com.tn/340327-home/lave-vaisselle-focus-f502x-12-couverts-silver.jpg,-1.0,0,En stock,FOCUS,"['Accueil', 'Electroménager', 'Gros Electro Lavage', 'Lave vaisselle']",Livraison Gratuite,24
169.0,"Puissance 850W -2 fentes permettant de griller 2 tranches en même temps -3 fonctions avec indicateurs lumineux rouges:Annuler, Réchauffer, Décongeler - 7xVariateur de puissance -Ramasse-miettes amovible pour un nettoyage facile -Fentes à largeur variable avec centrage automatique -Range cordon- Garantie: 1 an",https://www.tunisianet.com.tn/grille-pain-toast-tunisie/56652-grille-pain-fagor-fg613-2-fentes-1400w.html,Grille pain Fagor FG613 / 2 Fentes / 1400W,https://www.tunisianet.com.tn/251955-home/grille-pain-fagor-fg613-2-fentes-1400w.jpg,-1.0,0,En stock,Fagor,"['Accueil', 'Electroménager', 'Petit Electro Cuisine', 'Grille-pain']",no offer,12
119.0,Trépied WEIFENG WT-3540 - Hauteur max 1600 mm - Hauteur minimale 600 mm - Longueur 620 mm - Diamètre 25 x 19.2 mm - Poids net 1.28 kg - Charge utile 3 kg - Sections 3 - Garantie 1 an,https://www.tunisianet.com.tn/accessoires-pour-appareils-photos/74374-trepied-weifeng-wt-3540.html,TREPIED WEIFENG WT-3540,https://www.tunisianet.com.tn/363943-home/trepied-weifeng-wt-3540.jpg,-1.0,0,En stock,WEIFENG,"['Accueil', 'TV-Son-Photos', 'Appareils Photos', 'Accessoires pour Appareils Photos']",no offer,12
15.0,Adaptateur XO NB130-micro-USB vers Lightning - Couleur: Noir,https://www.tunisianet.com.tn/adaptateurs-convertisseurs/45192-adaptateur-xo-nb130-micro-usb-vers-lightning-noir.html,Adaptateur XO NB130 micro-USB vers Lightning / noir,https://www.tunisianet.com.tn/181238-home/adaptateur-xo-nb130-micro-usb-vers-lightning-noir.jpg,-1.0,0,En stock,Xo,"['Accueil', 'Réseau & Connectiques', 'Câbles et Connectiques', 'Adaptateurs / Convertisseurs']",no offer,0
139.0,Box Android TV X96 Mate - Processeur Allwinner H616 Quad-Core Cortex A53 - RAM 4 Go - Mémoire32Go - Android 10 -1x USB 2.0 - 1x Récepteur IR pour télécommande - 1x Port Ethernet RJ45 - Lecteur de cartes - Wifi - Bluetooth - Coadge vidéo H.265 jusqu’à 60 fps - Garantie 1 an+ ,https://www.tunisianet.com.tn/recepteur/52788-box-android-tv-x96-mate-uhd-4k-4-go-un-abonnement-ott-pro-12-mois-offert.html,Box Android TV X96 Mate UHD 4K / 4 GO + Un Abonnement Offert,https://www.tunisianet.com.tn/224008-home/box-android-tv-x96-mate-uhd-4k-4-go-un-abonnement-ott-pro-12-mois-offert.jpg,-1.0,0,En stock,Noname,"['Accueil', 'TV-Son-Photos', 'Récepteur / Abonnement', 'Récepteur']",Un Abonnement Offert,12
37.0,Haut Parleur Rampage 2.0 RMS-G7 - Intrface USB - Rétroéclairage LED 7 Couleurs - Puissance6W - 1x Port Jack 3.5mm - 1x USB - Fréquence90-20Khz - Dimensions86 x 86 x 130 mm - Garantie 1 an,https://www.tunisianet.com.tn/haut-parleur/38423-haut-parleur-usb-rampage-20-rms-g7-6w-vert.html,Haut Parleur USB Rampage 2.0 RMS-G7 / 6W / Vert,https://www.tunisianet.com.tn/144828-home/haut-parleur-usb-rampage-20-rms-g7-6w-vert.jpg,-1.0,0,En stock,Rampage,"['Accueil', 'Informatique', 'Accessoires et Périphériques', 'Haut-Parleur']",no offer,12
929.0,Machine à Laver Biolux MAXY-6S - Capacité de lavage : 6 Kg - Vitesse d'essorage: 800 tours/min - Nombre de programmes : 15 - Technologie à une touche - Auto nettoyage de tambour - Afficheur LED - Dimensions : 59.7 x 49.7 x 84.5 cm - Couleur : Noir - Garantie : 3 ans,https://www.tunisianet.com.tn/lave-linge-tunisie/75923-machine-a-laver-frontal-inverter-biolux-maxy-6s-6kg-silver.html,Machine À Laver Frontal  BIOLUX MAXY-6S /  6Kg  / Silver,https://www.tunisianet.com.tn/372498-home/machine-a-laver-frontal-inverter-biolux-maxy-6s-6kg-silver.jpg,-1.0,0,En stock,BioLux,"['Accueil', 'Electroménager', 'Gros Electro Lavage', 'Machine à laver / Sèche Linge']",no offer,36
159.0,Capacité : 500ml – Puissance : 400W – 2 lames en acier inoxydable – Briseur de glace – Bol en verre – Couleur Noir – Garantie 1an,https://www.tunisianet.com.tn/hachoir-tunisie-a-viande/62707-mini-hachoir-telefunken-500ml-400w-noir.html,Mini Hachoir TELEFUNKEN / 500ml / 400W / NOIR,https://www.tunisianet.com.tn/292748-home/mini-hachoir-telefunken-500ml-400w-noir.jpg,-1.0,0,En stock,Telefunken,"['Accueil', 'Electroménager', 'Petit Electro Cuisine', 'Hachoirs']",no offer,12
1549.0,Paiement 6 * sans intérêt - Lave-Vaisselle Focus F502B - Semi-encastrable - Couleur Noir - 12 couverts -8 programmes +6 températures - Classe énergétique A++ - Ecran LED - Verrouillage enfant - Demi-charge -Départ différé1 –24 h - Puissance acoustique: 54 dB(A) - Pieds réglages - Faible Consommation: 9 Litres - Visualisation du déroulement du programme - Dimension: 82 x 60 x 57 cm - Garantie 2 ans,https://www.tunisianet.com.tn/lave-vaisselle-tunisie/32443-lave-vaisselle-focus-f502b-12-couverts-noir.html,Lave-Vaisselle Focus F502B 12 Couverts / Noir + Livraison + Installation et Mise en Marche Gratuites,https://www.tunisianet.com.tn/368393-home/lave-vaisselle-focus-f502b-12-couverts-noir.jpg,-1.0,0,En stock,FOCUS,"['Accueil', 'Electroménager', 'Gros Electro Lavage', 'Lave vaisselle']",no offer,24
169.0,Puissance: 1400W -2 fentes - Thermostat6x niveaux de dorage -Remontée extra haute - Ramasse-miettes amovible - Range cordon -Fonction Stop- Couleur Inox - Garantie: 1 an,https://www.tunisianet.com.tn/grille-pain-toast-tunisie/56477-grille-pain-tefal-equinox-tl330d11-2-fentes-1400w-inox.html,Grille pain TEFAL EQUINOX TL330D11 / 2 Fentes / 1400W / Inox,https://www.tunisianet.com.tn/250668-home/grille-pain-tefal-equinox-tl330d11-2-fentes-1400w-inox.jpg,-1.0,0,En stock,Tefal,"['Accueil', 'Electroménager', 'Petit Electro Cuisine', 'Grille-pain']",no offer,12
139.0,Trépied Nedis pour Appareil photo / vidéo - Type de tête Pan & Tilt - Hauteur maximale 145 cm - 3 Segment - Charge max: 3 Kg -Diamètre des pieds21mm -Angle de rotation90° -Angle d’inclinaison90° -Couleur: Bronze - Garantie 1 ans,https://www.tunisianet.com.tn/accessoires-pour-appareils-photos/41348-trepied-pour-appareils-photos-nedis-pan-tilt-145-cm-bronze.html,Trépied pour appareils photos Nedis Pan & Tilt 145 cm / Bronze,https://www.tunisianet.com.tn/159996-home/trepied-pour-appareils-photos-nedis-pan-tilt-145-cm-bronze.jpg,-1.0,0,En stock,Nedis,"['Accueil', 'TV-Son-Photos', 'Appareils Photos', 'Accessoires pour Appareils Photos']",no offer,12
15.9,Emetteur / Récepteur audio-video HDMI - Transporte le signal HDMI jusqu'à 30m en 1080p -2 Lignes,https://www.tunisianet.com.tn/adaptateurs-convertisseurs/59682-extendeur-hdmi-v14-30m-2-lignes.html,Extendeur HDMI V1.4 / 30M / 2 Lignes,https://www.tunisianet.com.tn/274213-home/extendeur-hdmi-v14-30m-2-lignes.jpg,-1.0,0,En stock,Noname,"['Accueil', 'Réseau & Connectiques', 'Câbles et Connectiques', 'Adaptateurs / Convertisseurs']",no offer,0
149.0,"Box TV Android X96Q - Systéme d'exploitation: Android 10.0 - Processeur: Allwinner H313 Quad-Core Arm Cortex-A53 - Mémoire RAM: 2 Go - Mémoire Flash: 16Go - Prise en charge d'affichage d'image ultra HD 4K - Prise en charge du décodage H.265 - Connectivité: Wi-Fi - Connecteurs: 2 x USB, 1 x HDMI, 1 x RJ45 - Couleur: Noir - Garantie 1 an+ ",https://www.tunisianet.com.tn/recepteur/53944-box-android-x96q-2go-16go-abonnement-1-an-iptv-offert.html,Box Android X96Q 2Go / 16Go + Abonnement 1 an IPTV SSTV,https://www.tunisianet.com.tn/232577-home/box-android-x96q-2go-16go-abonnement-1-an-iptv-offert.jpg,-1.0,0,En stock,Noname,"['Accueil', 'TV-Son-Photos', 'Récepteur / Abonnement', 'Récepteur']",Abonnement 1 an IPTV SSTV,12
